,alpha,mu,weight
2187,0.23,35.263975312,0.1
2188,0.23,30.8533958072,0.11
2189,0.23,26.6296216237,0.12
2190,0.23,22.64151439,0.13
2191,0.23,18.9346408723,0.14
2192,0.23,15.5500181836,0.15
2193,0.23,12.522744535,0.16
2194,0.23,9.88049226912,0.17
2195,0.23,7.6418389395,0.18
2196,0.23,5.81442116778,0.19
2197,0.23,4.39296450709,0.2
2198,0.23,3.35758024875,0.21
2199,0.23,2.67343576638,0.22
2200,0.23,2.29262552205,0.23
2201,0.23,2.15742894841,0.24
2202,0.23,2.2038842688,0.25
2203,0.23,2.36537179668,0.26
2204,0.23,2.57630859847,0.27
2205,0.23,2.77618917997,0.28
2206,0.23,2.91421558746,0.29
2207,0.23,2.95453605144,0.3
2208,0.23,2.88107579561,0.31
2209,0.23,2.69881749496,0.32
2210,0.23,2.4291343761,0.33
2211,0.23,2.10151555642,0.34
2212,0.23,1.74603800254,0.35
2213,0.23,1.38968408723,0.36
2214,0.23,1.05463723744,0.37
2215,0.23,0.757364190415,0.38
2216,0.23,0.50842445893,0.39
2217,0.23,0.312774488425,0.4
2218,0.23,0.170258675353,0.41
2219,0.23,0.0762908095633,0.42
2220,0.23,0.023040394377,0.43
2221,0.23,0.000870532650143,0.44
2222,0.23,-0.000215816914718,0.45
2223,0.23,0.0107485812682,0.46
2224,0.23,0.0267094313287,0.47
2225,0.23,0.0430769039019,0.48
2226,0.23,0.0577435493065,0.49
2227,0.23,0.0708743023427,0.5
2228,0.23,0.0845402670764,0.51
2229,0.23,0.102080551879,0.52
2230,0.23,0.127314440756,0.53
2231,0.23,0.163811357418,0.54
2232,0.23,0.214339140302,0.55
2233,0.23,0.280496999733,0.56
2234,0.23,0.362492842426,0.57
2235,0.23,0.459086134376,0.58
2236,0.23,0.567869787412,0.59
2237,0.23,0.686023909143,0.6
2238,0.23,0.811153006362,0.61
2239,0.23,0.941697816245,0.62
2240,0.23,1.07727713461,0.63
2241,0.23,1.21929496944,0.64
2242,0.23,1.37180413225,0.65
2243,0.23,1.54244035649,0.66
2244,0.23,1.74290802322,0.67
2245,0.23,1.98848424811,0.68
2246,0.23,2.2965813206,0.69
2247,0.23,2.68450324161,0.7
2248,0.23,3.16645226871,0.71
2249,0.23,3.75011495142,0.72
2250,0.23,4.43365527308,0.73
2251,0.23,5.20434335616,0.74
2252,0.23,6.03961767701,0.75
2253,0.23,6.91023770471,0.76
2254,0.23,7.78463214988,0.77
2255,0.23,8.63370265796,0.78
2256,0.23,9.43548106276,0.79
2257,0.23,10.1789740514,0.8
2258,0.23,10.8664284804,0.81
2259,0.23,11.513375129,0.82
2260,0.23,12.1463430817,0.83
2261,0.23,12.7988781113,0.84
2262,0.23,13.5069611199,0.85
2263,0.23,14.3048776069,0.86
2264,0.23,15.2221963046,0.87
2265,0.23,16.2820278077,0.88
2266,0.23,17.5003353987,0.89
2267,0.23,18.8858718569,0.9
2268,0.23,20.4403429153,0.91
2269,0.23,22.1585778703,0.92
2270,0.23,24.0286976398,0.93
2271,0.23,26.0324103614,0.94
2272,0.23,28.1456002548,0.95
2273,0.23,30.3393309647,0.96
2274,0.23,32.5813049931,0.97
2275,0.23,34.8377336419,0.98
2276,0.23,37.0754600027,0.99
2277,0.24,77.2454564667,0.01
2278,0.24,73.2971438994,0.02
2279,0.24,69.1160648543,0.03
2280,0.24,64.7356343513,0.04
2281,0.24,60.1943787657,0.05
2282,0.24,55.5352936416,0.06
2283,0.24,50.8050695829,0.07
2284,0.24,46.0532337593,0.08
2285,0.24,41.3312351897,0.09
2286,0.24,36.6914857836,0.1
2287,0.24,32.1863581228,0.11
2288,0.24,27.8671339463,0.12
2289,0.24,23.7828926194,0.13
2290,0.24,19.9793254165,0.14
2291,0.24,16.49745876,0.15
2292,0.24,13.3722678703,0.16
2293,0.24,10.6311632163,0.17
2294,0.24,8.29234147423,0.18
2295,0.24,6.36303013582,0.19
2296,0.24,4.83777735476,0.2
2297,0.24,3.69722653224,0.21
2298,0.24,2.90810464412,0.22
2299,0.24,2.42483975617,0.23
2300,0.24,2.19239070752,0.24
2301,0.24,2.14957959895,0.25
2302,0.24,2.23256100464,0.26
2303,0.24,2.37843464209,0.27
2304,0.24,2.52919471069,0.28
2305,0.24,2.63616996177,0.29
2306,0.24,2.6647096852,0.3
2307,0.24,2.59793525359,0.31
2308,0.24,2.43743704221,0.32
2309,0.24,2.19963655737,0.33
2310,0.24,1.90908306243,0.34
2311,0.24,1.59194406906,0.35
2312,0.24,1.27230867772,0.36
2313,0.24,0.970374573058,0.37
2314,0.24,0.701438377885,0.38
2315,0.24,0.475533148769,0.39
2316,0.24,0.297565540277,0.4
2317,0.24,0.167729931232,0.41
2318,0.24,0.0821598369012,0.42
2319,0.24,0.0339606616522,0.43
2320,0.24,0.0144747322109,0.44
2321,0.24,0.0145973578006,0.45
2322,0.24,0.0260104793679,0.46
2323,0.24,0.0421702609718,0.47
2324,0.24,0.0588498803914,0.48
2325,0.24,0.0741587217185,0.49
2326,0.24,0.0882973998826,0.5
2327,0.24,0.10319000641,0.51
2328,0.24,0.121894912576,0.52
2329,0.24,0.147837965073,0.53
2330,0.24,0.184142516526,0.54
2331,0.24,0.233221098792,0.55
2332,0.24,0.296600217701,0.56
2333,0.24,0.374877576802,0.57
2334,0.24,0.467773270384,0.58
2335,0.24,0.574411569311,0.59
2336,0.24,0.693943103915,0.6
2337,0.24,0.826139381995,0.61
2338,0.24,0.971339097793,0.62
2339,0.24,1.13038389189,0.63
2340,0.24,1.30503019317,0.64
2341,0.24,1.49892894158,0.65
2342,0.24,1.71903406006,0.66
2343,0.24,1.97647152672,0.67
2344,0.24,2.28570367054,0.68
2345,0.24,2.66268419037,0.69
2346,0.24,3.12258447838,0.7
2347,0.24,3.67712693049,0.71
2348,0.24,4.33180849555,0.72
2349,0.24,5.08366705366,0.73
2350,0.24,5.92040468023,0.74
2351,0.24,6.82136022809,0.75
2352,0.24,7.7601740044,0.76
2353,0.24,8.70855322436,0.77
2354,0.24,9.64048256158,0.78
2355,0.24,10.5362687698,0.79
2356,0.24,11.3858077967,0.8
2357,0.24,12.1904781603,0.81
2358,0.24,12.9632346833,0.82
2359,0.24,13.7268650034,0.83
2360,0.24,14.5108489062,0.84
2361,0.24,15.3475817727,0.85
2362,0.24,16.268745946,0.86
2363,0.24,17.3023877039,0.87
2364,0.24,18.4709293488,0.88
2365,0.24,19.7900532354,0.89
2366,0.24,21.2682242731,0.9
2367,0.24,22.9065927853,0.91
2368,0.24,24.6991033828,0.92
2369,0.24,26.6327576595,0.93
2370,0.24,28.6880755494,0.94
2371,0.24,30.8398417882,0.95
2372,0.24,33.0582145084,0.96
2373,0.24,35.3102353624,0.97
2374,0.24,37.5617340619,0.98
2375,0.24,39.779549582,0.99
2376,0.25,79.2560732379,0.01
2377,0.25,75.2490032305,0.02
2378,0.25,71.0065262826,0.03
2379,0.25,66.5622961171,0.04
2380,0.25,61.9549968426,0.05
2381,0.25,57.2277368648,0.06
2382,0.25,52.4273020784,0.07
2383,0.25,47.6033088622,0.08
2384,0.25,42.8072855001,0.09
2385,0.25,38.091698059,0.1
2386,0.25,33.5089263964,0.11
2387,0.25,29.1101882582,0.12
2388,0.25,24.944403839,0.13
2389,0.25,21.05698926,0.14
2390,0.25,17.4885652906,0.15
2391,0.25,14.2735684909,0.16
2392,0.25,11.4387593742,0.17
2393,0.25,9.00164524937,0.18
2394,0.25,6.9688942312,0.19
2395,0.25,5.33494129775,0.2
2396,0.25,4.08116921438,0.21
2397,0.25,3.17613163679,0.22
2398,0.25,2.57704109043,0.23
2399,0.25,2.23228318649,0.24
2400,0.25,2.08448114154,0.25
2401,0.25,2.07376017908,0.26
2402,0.25,2.14113878861,0.27
2403,0.25,2.23218032256,0.28
2404,0.25,2.30098105819,0.29
2405,0.25,2.31413932053,0.3
2406,0.25,2.25366686888,0.31
2407,0.25,2.11741992198,0.32
2408,0.25,1.91631596365,0.33
2409,0.25,1.66921616732,0.34
2410,0.25,1.39769110444,0.35
2411,0.25,1.12244082286,0.36
2412,0.25,0.861262529127,0.37
2413,0.25,0.627897058721,0.38
2414,0.25,0.431506708534,0.39
2415,0.25,0.276683672125,0.4
2416,0.25,0.163846021735,0.41
2417,0.25,0.0898669992962,0.42
2418,0.25,0.0488934929416,0.43
2419,0.25,0.0333900656624,0.44
2420,0.25,0.0353014483924,0.45
2421,0.25,0.0471851544116,0.46
2422,0.25,0.0631662998599,0.47
2423,0.25,0.0795016915728,0.48
2424,0.25,0.0946292355274,0.49
2425,0.25,0.108887692538,0.5
2426,0.25,0.124115423012,0.51
2427,0.25,0.143105594844,0.52
2428,0.25,0.168884262154,0.53
2429,0.25,0.20413286498,0.54
2430,0.25,0.250956045101,0.55
2431,0.25,0.310908213269,0.56
2432,0.25,0.385134186203,0.57
2433,0.25,0.474519631374,0.58
2434,0.25,0.579950468171,0.59
2435,0.25,0.70272146287,0.6
2436,0.25,0.844748623428,0.61
2437,0.25,1.00820272617,0.62
2438,0.25,1.19510522844,0.63
2439,0.25,1.40753711836,0.64
2440,0.25,1.6486983525,0.65
2441,0.25,1.92463221766,0.66
2442,0.25,2.24541198545,0.67
2443,0.25,2.62409569005,0.68
2444,0.25,3.07472838594,0.69
2445,0.25,3.61015523759,0.7
2446,0.25,4.23968480252,0.71
2447,0.25,4.96685640879,0.72
2448,0.25,5.7877940923,0.73
2449,0.25,6.69068348826,0.74
2450,0.25,7.65668389302,0.75
2451,0.25,8.66219057069,0.76
2452,0.25,9.68204185841,0.77
2453,0.25,10.6931345454,0.78
2454,0.25,11.6778936094,0.79
2455,0.25,12.627058792,0.8
2456,0.25,13.5413129761,0.81
2457,0.25,14.4314443528,0.82
2458,0.25,15.3170217361,0.83
2459,0.25,16.2238907856,0.84
2460,0.25,17.1810334359,0.85
2461,0.25,18.2173832015,0.86
2462,0.25,19.3590651132,0.87
2463,0.25,20.6273126298,0.88
2464,0.25,22.0370998706,0.89
2465,0.25,23.5963834021,0.9
2466,0.25,25.3057976858,0.91
2467,0.25,27.158675694,0.92
2468,0.25,29.1413313104,0.93
2469,0.25,31.2336026704,0.94
2470,0.25,33.409691545,0.95
2471,0.25,35.6393394857,0.96
2472,0.25,37.8893666997,0.97
2473,0.25,40.125578096,0.98
2474,0.25,42.3150180071,0.99
2475,0.26,81.0820589856,0.01
2476,0.26,77.0295439373,0.02
2477,0.26,72.7398663798,0.03
2478,0.26,68.2468355709,0.04
2479,0.26,63.5891975061,0.05
2480,0.26,58.8100518996,0.06
2481,0.26,53.9561241191,0.07
2482,0.26,49.0769262472,0.08
2483,0.26,44.2238348226,0.09
2484,0.26,39.4491037241,0.1
2485,0.26,34.8048217575,0.11
2486,0.26,30.3418169742,0.12
2487,0.26,26.108503955,0.13
2488,0.26,22.1496665747,0.14
2489,0.26,18.5051679985,0.15
2490,0.26,15.2085840405,0.16
2491,0.26,12.2857701507,0.17
2492,0.26,9.75340480725,0.18
2493,0.26,7.61761508928,0.19
2494,0.26,5.87288848068,0.2
2495,0.26,4.50157450625,0.21
2496,0.26,3.47428394872,0.22
2497,0.26,2.75131682291,0.23
2498,0.26,2.28496533054,0.24
2499,0.26,2.02233933825,0.25
2500,0.26,1.90836362145,0.26
2501,0.26,1.88879319546,0.27
2502,0.26,1.9133562311,0.28
2503,0.26,1.93912157498,0.29
2504,0.26,1.93376990787,0.3
2505,0.26,1.8779445827,0.31
2506,0.26,1.76567010123,0.32
2507,0.26,1.60236970622,0.33
2508,0.26,1.40111191019,0.34
2509,0.26,1.17852118629,0.35
2510,0.26,0.951539737973,0.36
2511,0.26,0.735269987514,0.37
2512,0.26,0.541633271431,0.38
2513,0.26,0.378674996655,0.39
2514,0.26,0.250463544593,0.4
2515,0.26,0.15749491552,0.41
2516,0.26,0.0973145031135,0.42
2517,0.26,0.0651080191884,0.43
2518,0.26,0.0545048640753,0.44
2519,0.26,0.0585687684093,0.45
2520,0.26,0.0708222399729,0.46
2521,0.26,0.0861668170256,0.47
2522,0.26,0.101457515389,0.48
2523,0.26,0.115576063542,0.49
2524,0.26,0.129114727727,0.5
2525,0.26,0.143914325755,0.51
2526,0.26,0.162513184109,0.52
2527,0.26,0.187529257568,0.53
2528,0.26,0.221223507057,0.54
2529,0.26,0.265454715625,0.55
2530,0.26,0.321893625632,0.56
2531,0.26,0.392327596557,0.57
2532,0.26,0.478915698257,0.58
2533,0.26,0.584388912797,0.59
2534,0.26,0.712180893752,0.6
2535,0.26,0.866266651378,0.61
2536,0.26,1.05055264808,0.62
2537,0.26,1.26819069908,0.63
2538,0.26,1.52158853588,0.64
2539,0.26,1.81359268241,0.65
2540,0.26,2.14934534325,0.66
2541,0.26,2.53739668401,0.67
2542,0.26,2.98886037598,0.68
2543,0.26,3.5155351195,0.69
2544,0.26,4.12785237607,0.7
2545,0.26,4.83283816943,0.71
2546,0.26,5.63231200625,0.72
2547,0.26,6.52166884455,0.73
2548,0.26,7.48959712303,0.74
2549,0.26,8.5189300526,0.75
2550,0.26,9.58857099372,0.76
2551,0.26,10.6762016257,0.77
2552,0.26,11.7613486408,0.78
2553,0.26,12.8283405975,0.79
2554,0.26,13.8686988165,0.8
2555,0.26,14.8825729404,0.81
2556,0.26,15.878973195,0.82
2557,0.26,16.8747678871,0.83
2558,0.26,17.8926576553,0.84
2559,0.26,18.9585247276,0.85
2560,0.26,20.0986204788,0.86
2561,0.26,21.3369908672,0.87
2562,0.26,22.6933945028,0.88
2563,0.26,24.1818090332,0.89
2564,0.26,25.8095007391,0.9
2565,0.26,27.576572549,0.91
2566,0.26,29.4759017528,0.92
2567,0.26,31.4934080186,0.93
2568,0.26,33.6086293776,0.94
2569,0.26,35.795610733,0.95
2570,0.26,38.0241198107,0.96
2571,0.26,40.2612022817,0.97
2572,0.26,42.473078131,0.98
2573,0.26,44.6273719945,0.99
2574,0.27,82.7129835643,0.01
2575,0.27,78.6277247936,0.02
2576,0.27,74.3043412305,0.03
2577,0.27,69.7767205812,0.04
2578,0.27,65.0835861041,0.05
2579,0.27,60.2679250686,0.06
2580,0.27,55.376270044,0.07
2581,0.27,50.4578624756,0.08
2582,0.27,45.5637249804,0.09
2583,0.27,40.7456626379,0.1
2584,0.27,36.0552063391,0.11
2585,0.27,31.5425044415,0.12
2586,0.27,27.2551635359,0.13
2587,0.27,23.2370360904,0.14
2588,0.27,19.526953623,0.15
2589,0.27,16.1574115323,0.16
2590,0.27,13.1532300277,0.17
2591,0.27,10.5302504448,0.18
2592,0.27,8.29418147585,0.19
2593,0.27,6.43977829524,0.2
2594,0.27,4.95058764895,0.21
2595,0.27,3.79947091388,0.22
2596,0.27,2.94999328355,0.23
2597,0.27,2.35857666754,0.24
2598,0.27,1.97713303868,0.25
2599,0.27,1.75578932537,0.26
2600,0.27,1.64541748915,0.27
2601,0.27,1.60010813045,0.28
2602,0.27,1.57985469243,0.29
2603,0.27,1.5532138595,0.3
2604,0.27,1.49933888975,0.31
2605,0.27,1.40856573808,0.32
2606,0.27,1.28115246,0.33
2607,0.27,1.12461772469,0.34
2608,0.27,0.950620137602,0.35
2609,0.27,0.772179932697,0.36
2610,0.27,0.601542717626,0.37
2611,0.27,0.44867387153,0.38
2612,0.27,0.320378993694,0.39
2613,0.27,0.220087940145,0.4
2614,0.27,0.148248218666,0.41
2615,0.27,0.102946254322,0.42
2616,0.27,0.0803101112734,0.43
2617,0.27,0.0750743574746,0.44
2618,0.27,0.081404346839,0.45
2619,0.27,0.0938140448938,0.46
2620,0.27,0.108047829692,0.47
2621,0.27,0.121654394348,0.48
2622,0.27,0.134064821856,0.49
2623,0.27,0.14622745569,0.5
2624,0.27,0.160053913075,0.51
2625,0.27,0.17784878782,0.52
2626,0.27,0.201828169918,0.53
2627,0.27,0.233885337194,0.54
2628,0.27,0.275705878268,0.55
2629,0.27,0.329139935456,0.56
2630,0.27,0.396668434424,0.57
2631,0.27,0.481747084155,0.58
2632,0.27,0.58889978592,0.59
2633,0.27,0.723552546853,0.6
2634,0.27,0.891563916231,0.61
2635,0.27,1.09843324805,0.62
2636,0.27,1.34838268351,0.63
2637,0.27,1.64415282986,0.64
2638,0.27,1.98832977088,0.65
2639,0.27,2.38516726904,0.66
2640,0.27,2.84151435572,0.67
2641,0.27,3.36624928478,0.68
2642,0.27,3.96872569855,0.69
2643,0.27,4.65694157449,0.7
2644,0.27,5.43577531415,0.71
2645,0.27,6.3055199132,0.72
2646,0.27,7.26096930592,0.73
2647,0.27,8.29129058632,0.74
2648,0.27,9.38080376579,0.75
2649,0.27,10.5106182994,0.76
2650,0.27,11.6609089493,0.77
2651,0.27,12.8135011117,0.78
2652,0.27,13.9543862903,0.79
2653,0.27,15.0757909135,0.8
2654,0.27,16.1774716543,0.81
2655,0.27,17.2670151406,0.82
2656,0.27,18.3590827345,0.83
2657,0.27,19.4737370856,0.84
2658,0.27,20.6341558213,0.85
2659,0.27,21.8641156397,0.86
2660,0.27,23.1855989765,0.87
2661,0.27,24.6167703673,0.88
2662,0.27,26.1704453334,0.89
2663,0.27,27.8530732159,0.9
2664,0.27,29.6641956292,0.91
2665,0.27,31.5963229141,0.92
2666,0.27,33.6351791801,0.93
2667,0.27,35.7602860575,0.94
2668,0.27,37.9458733857,0.95
2669,0.27,40.1621153972,0.96
2670,0.27,42.3766931665,0.97
2671,0.27,44.5566810095,0.98
2672,0.27,46.6707449278,0.99
2673,0.28,84.1368118329,0.01
2674,0.28,80.0307573689,0.02
2675,0.28,75.6863372806,0.03
2676,0.28,71.1374484844,0.04
2677,0.28,66.4227189016,0.05
2678,0.28,61.5849371997,0.06
2679,0.28,56.6703340678,0.07
2680,0.28,51.7277416944,0.08
2681,0.28,46.8076576092,0.09
2682,0.28,41.9612352032,0.1
2683,0.28,37.2392176039,0.11
2684,0.28,32.6908256493,0.12
2685,0.28,28.3626058287,0.13
2686,0.28,24.2972417288,0.14
2687,0.28,20.5323346333,0.15
2688,0.28,17.099167993,0.16
2689,0.28,14.0214896036,0.17
2690,0.28,11.3143770178,0.18
2691,0.28,8.98329480992,0.19
2692,0.28,7.023496665,0.2
2693,0.28,5.41994838401,0.21
2694,0.28,4.1479226446,0.22
2695,0.28,3.17433179006,0.23
2696,0.28,2.45973746556,0.24
2697,0.28,1.96081987642,0.25
2698,0.28,1.63288826258,0.26
2699,0.28,1.43191544275,0.27
2700,0.28,1.31624542312,0.28
2701,0.28,1.2486305379,0.29
2702,0.28,1.19834815985,0.3
2703,0.28,1.14309936329,0.31
2704,0.28,1.06985252499,0.32
2705,0.28,0.974190306618,0.33
2706,0.28,0.858509847325,0.34
2707,0.28,0.729719386671,0.35
2708,0.28,0.596965010453,0.36
2709,0.28,0.469629920811,0.37
2710,0.28,0.355714977645,0.38
2711,0.28,0.260774970623,0.39
2712,0.28,0.187583788243,0.4
2713,0.28,0.136480455624,0.41
2714,0.28,0.105936715088,0.42
2715,0.28,0.0928481683924,0.43
2716,0.28,0.0929087672446,0.44
2717,0.28,0.101296681601,0.45
2718,0.28,0.113509003887,0.46
2719,0.28,0.126178883052,0.47
2720,0.28,0.137613347496,0.48
2721,0.28,0.147860067082,0.49
2722,0.28,0.158266014886,0.5
2723,0.28,0.170840556197,0.51
2724,0.28,0.187686662642,0.52
2725,0.28,0.210667126929,0.53
2726,0.28,0.241381091697,0.54
2727,0.28,0.28141884746,0.55
2728,0.28,0.332856822214,0.56
2729,0.28,0.39888904678,0.57
2730,0.28,0.484238818235,0.58
2731,0.28,0.595102196667,0.59
2732,0.28,0.738671385365,0.6
2733,0.28,0.922398402552,0.61
2734,0.28,1.15308161055,0.62
2735,0.28,1.43585103211,0.63
2736,0.28,1.77379922501,0.64
2737,0.28,2.16934975353,0.65
2738,0.28,2.625918369,0.66
2739,0.28,3.14870134509,0.67
2740,0.28,3.74433158709,0.68
2741,0.28,4.41969222172,0.69
2742,0.28,5.18039384632,0.7
2743,0.28,6.02929061252,0.71
2744,0.28,6.96528724857,0.72
2745,0.28,7.98264398345,0.73
2746,0.28,9.07094114122,0.74
2747,0.28,10.215777402,0.75
2748,0.28,11.4001548199,0.76
2749,0.28,12.6063843761,0.77
2750,0.28,13.8182586541,0.78
2751,0.28,15.0231941528,0.79
2752,0.28,16.214040083,0.8
2753,0.28,17.3902758476,0.81
2754,0.28,18.5583795216,0.82
2755,0.28,19.7312642475,0.83
2756,0.28,20.9268545858,0.84
2757,0.28,22.1660546808,0.85
2758,0.28,23.4704547173,0.86
2759,0.28,24.8601010623,0.87
2760,0.28,26.3515635197,0.88
2761,0.28,27.956428056,0.89
2762,0.28,29.6802583778,0.9
2763,0.28,31.5220157752,0.91
2764,0.28,33.4739021034,0.92
2765,0.28,35.521587655,0.93
2766,0.28,37.6447938988,0.94
2767,0.28,39.818211893,0.95
2768,0.28,42.0127451953,0.96
2769,0.28,44.1970687396,0.97
2770,0.28,46.3394883399,0.98
2771,0.28,48.4100412238,0.99
2772,0.29,85.3399567603,0.01
2773,0.29,81.2241868904,0.02
2774,0.29,76.8704827002,0.03
2775,0.29,72.3126914752,0.04
2776,0.29,67.5892873786,0.05
2777,0.29,62.7427933855,0.06
2778,0.29,57.8190534109,0.07
2779,0.29,52.8663804925,0.08
2780,0.29,47.9346082894,0.09
2781,0.29,43.0740710728,0.1
2782,0.29,38.334533007,0.11
2783,0.29,33.7640822873,0.12
2784,0.29,29.408001198,0.13
2785,0.29,25.3076211145,0.14
2786,0.29,21.4991738523,0.15
2787,0.29,18.012659652,0.16
2788,0.29,14.8707692697,0.17
2789,0.29,12.0879234415,0.18
2790,0.29,9.66952409926,0.19
2791,0.29,7.61153896773,0.2
2792,0.29,5.90054998934,0.21
2793,0.29,4.51437269246,0.22
2794,0.29,3.4232957097,0.23
2795,0.29,2.59190832501,0.24
2796,0.29,1.98137662371,0.25
2797,0.29,1.55179876358,0.26
2798,0.29,1.26388035468,0.27
2799,0.29,1.07989514247,0.28
2800,0.29,0.965124473797,0.29
2801,0.29,0.889494214097,0.3
2802,0.29,0.829430171484,0.31
2803,0.29,0.768950415433,0.32
2804,0.29,0.69952192234,0.33
2805,0.29,0.618948899623,0.34
2806,0.29,0.529760223702,0.35
2807,0.29,0.437448309644,0.36
2808,0.29,0.348672868289,0.37
2809,0.29,0.269576523169,0.38
2810,0.29,0.204546802006,0.39
2811,0.29,0.155763285447,0.4
2812,0.29,0.123439404723,0.41
2813,0.29,0.106312487879,0.42
2814,0.29,0.101851016155,0.43
2815,0.29,0.106522233012,0.44
2816,0.29,0.116388867455,0.45
2817,0.29,0.127893379009,0.46
2818,0.29,0.138589870786,0.47
2819,0.29,0.147577118151,0.48
2820,0.29,0.155509578019,0.49
2821,0.29,0.164086017855,0.5
2822,0.29,0.17538864827,0.51
2823,0.29,0.191354047409,0.52
2824,0.29,0.213577050148,0.53
2825,0.29,0.243462545145,0.54
2826,0.29,0.282597368435,0.55
2827,0.29,0.333337133037,0.56
2828,0.29,0.399594779708,0.57
2829,0.29,0.487306880696,0.58
2830,0.29,0.604170544833,0.59
2831,0.29,0.758856060579,0.6
2832,0.29,0.960038278288,0.61
2833,0.29,1.21538268374,0.62
2834,0.29,1.53059600259,0.63
2835,0.29,1.90918056909,0.64
2836,0.29,2.35353302215,0.65
2837,0.29,2.8663425635,0.66
2838,0.29,3.45130841576,0.67
2839,0.29,4.11297845824,0.68
2840,0.29,4.8558957739,0.69
2841,0.29,5.68340882559,0.7
2842,0.29,6.59647657536,0.71
2843,0.29,7.59271654081,0.72
2844,0.29,8.6658777901,0.73
2845,0.29,9.80586104883,0.74
2846,0.29,10.9993330178,0.75
2847,0.29,12.2308926514,0.76
2848,0.29,13.4846610726,0.77
2849,0.29,14.7461026199,0.78
2850,0.29,16.0038507846,0.79
2851,0.29,17.2513045895,0.8
2852,0.29,18.4877631983,0.81
2853,0.29,19.7188734256,0.82
2854,0.29,20.9562206189,0.83
2855,0.29,22.2160671242,0.84
2856,0.29,23.5174748873,0.85
2857,0.29,24.8801665381,0.86
2858,0.29,26.3224392521,0.87
2859,0.29,27.8593426812,0.88
2860,0.29,29.5012380552,0.89
2861,0.29,31.2527870082,0.9
2862,0.29,33.1123743017,0.91
2863,0.29,35.0719446557,0.92
2864,0.29,37.1172254544,0.93
2865,0.29,39.2283082214,0.94
2866,0.29,41.3805666262,0.95
2867,0.29,43.545892417,0.96
2868,0.29,45.6942276998,0.97
2869,0.29,47.7953502405,0.98
2870,0.29,49.8207941673,0.99
2871,0.3,86.3074367469,0.01
2872,0.3,82.1920769705,0.02
2873,0.3,77.839861582,0.03
2874,0.3,73.2845427043,0.04
2875,0.3,68.5643993216,0.05
2876,0.3,63.7216430144,0.06
2877,0.3,58.8016718562,0.07
2878,0.3,53.8521995212,0.08
2879,0.3,48.9222896353,0.09
2880,0.3,44.0613246421,0.1
2881,0.3,39.3179348618,0.11
2882,0.3,34.738908429,0.12
2883,0.3,30.3680981143,0.13
2884,0.3,26.245338534,0.14
2885,0.3,22.4053887876,0.15
2886,0.3,18.8769227209,0.16
2887,0.3,15.6816026209,0.17
2888,0.3,12.8332913605,0.18
2889,0.3,10.337479148,0.19
2890,0.3,8.19101698723,0.2
2891,0.3,6.38225051265,0.21
2892,0.3,4.8916278385,0.22
2893,0.3,3.69281348445,0.23
2894,0.3,2.75428609458,0.24
2895,0.3,2.04133984492,0.25
2896,0.3,1.51826556299,0.26
2897,0.3,1.14986832348,0.27
2898,0.3,0.901898147823,0.28
2899,0.3,0.741810313354,0.29
2900,0.3,0.640149042901,0.3
2901,0.3,0.572293574731,0.31
2902,0.3,0.519747371375,0.32
2903,0.3,0.470448679086,0.33
2904,0.3,0.418210555799,0.34
2905,0.3,0.361673443727,0.35
2906,0.3,0.303035812987,0.36
2907,0.3,0.246474149569,0.37
2908,0.3,0.196447152976,0.38
2909,0.3,0.156322282891,0.39
2910,0.3,0.127802089434,0.4
2911,0.3,0.111018631889,0.41
2912,0.3,0.104881922781,0.42
2913,0.3,0.107268466112,0.43
2914,0.3,0.115263062224,0.44
2915,0.3,0.125691696353,0.45
2916,0.3,0.135868574324,0.46
2917,0.3,0.144261947327,0.47
2918,0.3,0.150750314452,0.48
2919,0.3,0.156490632024,0.49
2920,0.3,0.16341403783,0.5
2921,0.3,0.173605353276,0.51
2922,0.3,0.188859295985,0.52
2923,0.3,0.210604116861,0.53
2924,0.3,0.240176024675,0.54
2925,0.3,0.279284094719,0.55
2926,0.3,0.33066177569,0.56
2927,0.3,0.39894241052,0.57
2928,0.3,0.491180530007,0.58
2929,0.3,0.616332772245,0.59
2930,0.3,0.784185641391,0.6
2931,0.3,1.00421896854,0.61
2932,0.3,1.284556289,0.62
2933,0.3,1.63121073464,0.63
2934,0.3,2.04801072978,0.64
2935,0.3,2.5373920741,0.65
2936,0.3,3.10146147299,0.66
2937,0.3,3.74263588723,0.67
2938,0.3,4.46362568787,0.68
2939,0.3,5.26686336143,0.69
2940,0.3,6.15362780039,0.7
2941,0.3,7.12313170898,0.71
2942,0.3,8.17179286166,0.72
2943,0.3,9.29284987474,0.73
2944,0.3,10.4764221021,0.74
2945,0.3,11.7100474379,0.75
2946,0.3,12.9796624407,0.76
2947,0.3,14.27092576,0.77
2948,0.3,15.5707397796,0.78
2949,0.3,16.868803106,0.79
2950,0.3,18.1590233661,0.8
2951,0.3,19.4406116568,0.81
2952,0.3,20.7186294483,0.82
2953,0.3,22.0037166509,0.83
2954,0.3,23.3109109714,0.84
2955,0.3,24.6578314759,0.85
2956,0.3,26.0626411344,0.86
2957,0.3,27.5420924872,0.87
2958,0.3,29.1098302122,0.88
2959,0.3,30.7750447828,0.89
2960,0.3,32.5415218718,0.9
2961,0.3,34.4070986783,0.91
2962,0.3,36.3635172855,0.92
2963,0.3,38.3966544449,0.93
