"","Method","Sequence","MSE"
"139","Quadratic-UCB",19,0.565232868794248
"140","Quadratic-UCB",20,0.58203140884519
"141","Quadratic-UCB",21,0.584608031299929
"142","Quadratic-UCB",22,0.57783370389015
"143","Quadratic-UCB",23,0.572767104106698
"144","Quadratic-UCB",24,0.569449777231392
"145","Quadratic-UCB",25,0.570676702299431
"146","Quadratic-UCB",26,0.537948703812676
"147","Quadratic-UCB",27,0.614584841958669
"148","Quadratic-UCB",28,0.576396869108752
"149","Quadratic-UCB",29,0.543013780856096
"150","Quadratic-UCB",30,0.550886809495267
"151","Quadratic-UCB",31,0.520074535227355
"152","Quadratic-UCB",32,0.513321257828565
"153","Quadratic-UCB",33,0.514240630069584
"154","Quadratic-UCB",34,0.510112219935372
"155","Quadratic-UCB",35,0.506009059848626
"156","Quadratic-UCB",36,0.482128107855538
"157","Quadratic-UCB",37,0.489571212566261
"158","Quadratic-UCB",38,0.493742798134507
"159","Quadratic-UCB",39,0.57634627961262
"160","Quadratic-UCB",40,0.488567335169806
"161","Quadratic-Thompson",1,2.45742903874743
"162","Quadratic-Thompson",2,2.2699112753195
"163","Quadratic-Thompson",3,1.61592422034081
"164","Quadratic-Thompson",4,1.35656585905009
"165","Quadratic-Thompson",5,1.29651664238657
"166","Quadratic-Thompson",6,1.08470415471402
"167","Quadratic-Thompson",7,0.872395943468886
"168","Quadratic-Thompson",8,0.997272596465988
"169","Quadratic-Thompson",9,0.851759114012443
"170","Quadratic-Thompson",10,0.891860134162425
"171","Quadratic-Thompson",11,0.812202857226344
"172","Quadratic-Thompson",12,0.820242758047325
"173","Quadratic-Thompson",13,0.770818617276946
"174","Quadratic-Thompson",14,0.813386216184936
"175","Quadratic-Thompson",15,0.859330891282379
"176","Quadratic-Thompson",16,0.817649162677844
"177","Quadratic-Thompson",17,0.787912775232113
"178","Quadratic-Thompson",18,0.824226476845411
"179","Quadratic-Thompson",19,0.777694916050261
"180","Quadratic-Thompson",20,0.747718791876898
"181","Quadratic-Thompson",21,0.736482600417957
"182","Quadratic-Thompson",22,0.726514322590088
"183","Quadratic-Thompson",23,0.767292534612171
"184","Quadratic-Thompson",24,0.786265426767451
"185","Quadratic-Thompson",25,0.787481396724228
"186","Quadratic-Thompson",26,0.772416647441549
"187","Quadratic-Thompson",27,0.761094821727818
"188","Quadratic-Thompson",28,0.776203860257428
"189","Quadratic-Thompson",29,0.752069080359349
"190","Quadratic-Thompson",30,0.740177521170818
"191","Quadratic-Thompson",31,0.777878840299299
"192","Quadratic-Thompson",32,0.742078824561817
"193","Quadratic-Thompson",33,0.722897799933508
"194","Quadratic-Thompson",34,0.728286728779127
